secteur;site;tstamp;trafic_mbps;;; 
T78262C;T78262;lundi 16 novembre 2020;42.01013725;;;
T78264A;T78264;lundi 16 novembre 2020;1.901389533;;;
T78264B;T78264;lundi 16 novembre 2020;1.768137138;;;
T78264C;T78264;lundi 16 novembre 2020;6.618636826;;;
T78269A;T78269;lundi 16 novembre 2020;29.91963633;;;
T78269B;T78269;lundi 16 novembre 2020;27.01474776;;;
T78269C;T78269;lundi 16 novembre 2020;13.62921865;;;
T78270A;T78270;lundi 16 novembre 2020;13.22180446;;;
T78270B;T78270;lundi 16 novembre 2020;10.54791336;;;
T78270C;T78270;lundi 16 novembre 2020;18.46840559;;;
T78271A;T78271;lundi 16 novembre 2020;47.40089008;;;
T78271B;T78271;lundi 16 novembre 2020;39.30928803;;;
T78271C;T78271;lundi 16 novembre 2020;68.96187767;;;
T78273A;T78273;lundi 16 novembre 2020;14.23714236;;;
T78273B;T78273;lundi 16 novembre 2020;42.37140022;;;
T78273C;T78273;lundi 16 novembre 2020;58.23738672;;;
T78274A;T78274;lundi 16 novembre 2020;24.19625163;;;
T78274B;T78274;lundi 16 novembre 2020;7.951405967;;;
T78274C;T78274;lundi 16 novembre 2020;15.39387574;;;
T78279A;T78279;lundi 16 novembre 2020;2.783506749;;;
T78279B;T78279;lundi 16 novembre 2020;1.810162436;;;
T78279C;T78279;lundi 16 novembre 2020;2.410121885;;;
T78280A;T78280;lundi 16 novembre 2020;1.94024126;;;
T78280B;T78280;lundi 16 novembre 2020;20.88294825;;;
T78280C;T78280;lundi 16 novembre 2020;10.51504873;;;
T36870A;T36870;lundi 23 novembre 2020;11.50805019;;;
T36870B;T36870;lundi 23 novembre 2020;1.800842967;;;
T70721A;T70721;lundi 23 novembre 2020;2.231755094;;;
T70721B;T70721;lundi 23 novembre 2020;10.14887814;;;
T70721C;T70721;lundi 23 novembre 2020;0.793840617;;;
T70722A;T70722;lundi 23 novembre 2020;5.88620602;;;
T70722B;T70722;lundi 23 novembre 2020;20.55290697;;;
T70722C;T70722;lundi 23 novembre 2020;31.25043042;;;
T70724A;T70724;lundi 23 novembre 2020;24.95611787;;;
T70724B;T70724;lundi 23 novembre 2020;34.01974335;;;
T70724C;T70724;lundi 23 novembre 2020;10.15546328;;;
T70725A;T70725;lundi 23 novembre 2020;26.42989484;;;
T70725B;T70725;lundi 23 novembre 2020;29.64426543;;;
T70725C;T70725;lundi 23 novembre 2020;34.48391752;;;
T70730A;T70730;lundi 23 novembre 2020;38.7975703;;;
T70730B;T70730;lundi 23 novembre 2020;29.89562811;;;
T70730C;T70730;lundi 23 novembre 2020;15.80119629;;;
T70731A;T70731;lundi 23 novembre 2020;5.549440363;;;
T70731B;T70731;lundi 23 novembre 2020;16.52276943;;;
T70731C;T70731;lundi 23 novembre 2020;20.99723151;;;
T70735A;T70735;lundi 23 novembre 2020;13.1091524;;;
T70735B;T70735;lundi 23 novembre 2020;14.26180191;;;
T70735C;T70735;lundi 23 novembre 2020;22.22921616;;;
T70736A;T70736;lundi 23 novembre 2020;7.54169452;;;
T70736B;T70736;lundi 23 novembre 2020;12.79505467;;;
T70736C;T70736;lundi 23 novembre 2020;31.89673032;;;
T70737A;T70737;lundi 23 novembre 2020;16.34861833;;;
T70737B;T70737;lundi 23 novembre 2020;12.51405954;;;
T70737C;T70737;lundi 23 novembre 2020;11.32822998;;;
T70738A;T70738;lundi 23 novembre 2020;29.66270519;;;
T70738B;T70738;lundi 23 novembre 2020;10.62511289;;;
T70738C;T70738;lundi 23 novembre 2020;24.16454012;;;
T70743A;T70743;lundi 23 novembre 2020;2.109450842;;;
T70743B;T70743;lundi 23 novembre 2020;13.43195013;;;
T70743C;T70743;lundi 23 novembre 2020;7.967774878;;;
T70744A;T70744;lundi 23 novembre 2020;102.6789877;;;
T70744B;T70744;lundi 23 novembre 2020;24.86163077;;;
T70744C;T70744;lundi 23 novembre 2020;17.77080813;;;
T70745A;T70745;lundi 23 novembre 2020;16.97192765;;;
T70745B;T70745;lundi 23 novembre 2020;23.04238205;;;
T70745C;T70745;lundi 23 novembre 2020;8.693259404;;;
T70747A;T70747;lundi 23 novembre 2020;3.000890801;;;
T70747B;T70747;lundi 23 novembre 2020;1.640138518;;;
T70747C;T70747;lundi 23 novembre 2020;30.94342921;;;
T76995A;T76995;lundi 23 novembre 2020;14.38960033;;;
T76995B;T76995;lundi 23 novembre 2020;4.44350919;;;
T76995C;T76995;lundi 23 novembre 2020;10.98273412;;;
T77125A;T77125;lundi 23 novembre 2020;11.21364477;;;
T77125B;T77125;lundi 23 novembre 2020;9.334741564;;;
T77125C;T77125;lundi 23 novembre 2020;38.66439764;;;
T78256A;T78256;lundi 23 novembre 2020;30.36252388;;;
T78256B;T78256;lundi 23 novembre 2020;35.91180933;;;
T78256C;T78256;lundi 23 novembre 2020;21.03200921;;;
T78258A;T78258;lundi 23 novembre 2020;9.716481678;;;
T78258B;T78258;lundi 23 novembre 2020;61.84392274;;;
T78258C;T78258;lundi 23 novembre 2020;30.59389935;;;
T78259A;T78259;lundi 23 novembre 2020;17.85554528;;;
T78259B;T78259;lundi 23 novembre 2020;21.05071019;;;
T78259C;T78259;lundi 23 novembre 2020;10.39392812;;;
T78262A;T78262;lundi 23 novembre 2020;37.70933939;;;
T78262B;T78262;lundi 23 novembre 2020;26.66485166;;;
T78262C;T78262;lundi 23 novembre 2020;40.64261588;;;
T78264A;T78264;lundi 23 novembre 2020;2.283383011;;;
T78264B;T78264;lundi 23 novembre 2020;4.467308898;;;
T78264C;T78264;lundi 23 novembre 2020;4.493397301;;;
T78269A;T78269;lundi 23 novembre 2020;29.66847918;;;
T78269B;T78269;lundi 23 novembre 2020;26.80144105;;;
T78269C;T78269;lundi 23 novembre 2020;14.85146101;;;
T78270A;T78270;lundi 23 novembre 2020;14.28809124;;;
T78270B;T78270;lundi 23 novembre 2020;10.05678777;;;
T78270C;T78270;lundi 23 novembre 2020;17.96953612;;;
T78271A;T78271;lundi 23 novembre 2020;43.46880508;;;
T78271B;T78271;lundi 23 novembre 2020;36.98167972;;;
T78271C;T78271;lundi 23 novembre 2020;67.75105192;;;
T78273A;T78273;lundi 23 novembre 2020;12.94015348;;;
T78273B;T78273;lundi 23 novembre 2020;39.85221046;;;
T78273C;T78273;lundi 23 novembre 2020;60.99078229;;;
T78274A;T78274;lundi 23 novembre 2020;29.22706751;;;
T78274B;T78274;lundi 23 novembre 2020;5.876781396;;;
T78274C;T78274;lundi 23 novembre 2020;14.00815844;;;
T78279A;T78279;lundi 23 novembre 2020;3.577375451;;;
T78279B;T78279;lundi 23 novembre 2020;1.685144341;;;
T78279C;T78279;lundi 23 novembre 2020;2.064890136;;;
T78280A;T78280;lundi 23 novembre 2020;2.811368115;;;
T78280B;T78280;lundi 23 novembre 2020;21.53855986;;;
T78280C;T78280;lundi 23 novembre 2020;11.37460397;;;
T36870A;T36870;lundi 30 novembre 2020;12.64802347;;;
T36870B;T36870;lundi 30 novembre 2020;2.075463095;;;
T70721A;T70721;lundi 30 novembre 2020;2.192215827;;;
T70721B;T70721;lundi 30 novembre 2020;11.17394106;;;
T70721C;T70721;lundi 30 novembre 2020;0.800440487;;;
T70722A;T70722;lundi 30 novembre 2020;5.620856761;;;
T70722B;T70722;lundi 30 novembre 2020;24.30447084;;;
T70722C;T70722;lundi 30 novembre 2020;35.16150876;;;
T70724A;T70724;lundi 30 novembre 2020;22.68105955;;;
T70724B;T70724;lundi 30 novembre 2020;28.23327826;;;
T70724C;T70724;lundi 30 novembre 2020;9.656494125;;;
T70725A;T70725;lundi 30 novembre 2020;19.24923222;;;
T70725B;T70725;lundi 30 novembre 2020;30.84386964;;;
T70725C;T70725;lundi 30 novembre 2020;33.64917885;;;
T70730A;T70730;lundi 30 novembre 2020;43.10305414;;;
T70730B;T70730;lundi 30 novembre 2020;34.67171559;;;
T70730C;T70730;lundi 30 novembre 2020;14.77759922;;;
T70731A;T70731;lundi 30 novembre 2020;6.783268286;;;
T70731B;T70731;lundi 30 novembre 2020;18.28769672;;;
T70731C;T70731;lundi 30 novembre 2020;17.9659431;;;
T70735A;T70735;lundi 30 novembre 2020;14.73447569;;;
T70735B;T70735;lundi 30 novembre 2020;13.60575843;;;
T70735C;T70735;lundi 30 novembre 2020;21.09500606;;;
T70736A;T70736;lundi 30 novembre 2020;6.290503313;;;
T70736B;T70736;lundi 30 novembre 2020;10.5484917;;;
T70736C;T70736;lundi 30 novembre 2020;23.00817394;;;
T70737A;T70737;lundi 30 novembre 2020;16.32793907;;;
T70737B;T70737;lundi 30 novembre 2020;14.78882074;;;
T70737C;T70737;lundi 30 novembre 2020;11.79892729;;;
T70738A;T70738;lundi 30 novembre 2020;27.68819366;;;
T70738B;T70738;lundi 30 novembre 2020;8.936020864;;;
T70738C;T70738;lundi 30 novembre 2020;27.15122071;;;
T70743A;T70743;lundi 30 novembre 2020;1.414408397;;;
T70743B;T70743;lundi 30 novembre 2020;11.75987362;;;
T70743C;T70743;lundi 30 novembre 2020;7.299536271;;;
T70744A;T70744;lundi 30 novembre 2020;88.83380991;;;
T70744B;T70744;lundi 30 novembre 2020;30.21552745;;;
T70744C;T70744;lundi 30 novembre 2020;15.33286108;;;
T70745A;T70745;lundi 30 novembre 2020;22.51155307;;;
T70745B;T70745;lundi 30 novembre 2020;29.05179431;;;
T70745C;T70745;lundi 30 novembre 2020;11.27320558;;;
T70747A;T70747;lundi 30 novembre 2020;4.690009904;;;
T70747B;T70747;lundi 30 novembre 2020;1.722753378;;;
T70747C;T70747;lundi 30 novembre 2020;48.86721751;;;
T76995A;T76995;lundi 30 novembre 2020;11.64600544;;;
T76995B;T76995;lundi 30 novembre 2020;3.318406013;;;
T76995C;T76995;lundi 30 novembre 2020;14.62388132;;;
T77125A;T77125;lundi 30 novembre 2020;12.93813408;;;
T77125B;T77125;lundi 30 novembre 2020;10.72315871;;;
T77125C;T77125;lundi 30 novembre 2020;44.87285219;;;
T78256A;T78256;lundi 30 novembre 2020;34.47513089;;;
T78256B;T78256;lundi 30 novembre 2020;34.29400064;;;
T78256C;T78256;lundi 30 novembre 2020;21.37448861;;;
T78258A;T78258;lundi 30 novembre 2020;12.89236052;;;
T78258B;T78258;lundi 30 novembre 2020;61.7952036;;;
T78258C;T78258;lundi 30 novembre 2020;28.3716342;;;
T78259A;T78259;lundi 30 novembre 2020;20.64449964;;;
T78259B;T78259;lundi 30 novembre 2020;25.81692953;;;
T78259C;T78259;lundi 30 novembre 2020;9.972515845;;;
T78262A;T78262;lundi 30 novembre 2020;31.621993;;;
T78262B;T78262;lundi 30 novembre 2020;34.65246359;;;
T78262C;T78262;lundi 30 novembre 2020;36.49063155;;;
T78264A;T78264;lundi 30 novembre 2020;1.641215812;;;
T78264B;T78264;lundi 30 novembre 2020;5.161725956;;;
T78264C;T78264;lundi 30 novembre 2020;7.830140618;;;
T78269A;T78269;lundi 30 novembre 2020;32.18581675;;;
T78269B;T78269;lundi 30 novembre 2020;31.6716625;;;
T78269C;T78269;lundi 30 novembre 2020;14.19207107;;;
T78270A;T78270;lundi 30 novembre 2020;13.46220678;;;
T78270B;T78270;lundi 30 novembre 2020;10.98655378;;;
T78270C;T78270;lundi 30 novembre 2020;16.49460098;;;
T78271A;T78271;lundi 30 novembre 2020;51.06948447;;;
T78271B;T78271;lundi 30 novembre 2020;39.6181866;;;
T78271C;T78271;lundi 30 novembre 2020;68.98126141;;;
T78273A;T78273;lundi 30 novembre 2020;13.3711259;;;
T78273B;T78273;lundi 30 novembre 2020;38.71986441;;;
T78273C;T78273;lundi 30 novembre 2020;65.38124798;;;
T78274A;T78274;lundi 30 novembre 2020;29.81381302;;;
T78274B;T78274;lundi 30 novembre 2020;5.989960234;;;
T78274C;T78274;lundi 30 novembre 2020;12.79935761;;;
T78279A;T78279;lundi 30 novembre 2020;3.384176999;;;
T78279B;T78279;lundi 30 novembre 2020;1.936916396;;;
T78279C;T78279;lundi 30 novembre 2020;3.102672031;;;
T78280A;T78280;lundi 30 novembre 2020;2.730466656;;;
T78280B;T78280;lundi 30 novembre 2020;18.11593828;;;
T78280C;T78280;lundi 30 novembre 2020;10.39836351;;;
T36870A;T36870;lundi 7 décembre 2020;13.831597;;;
T36870B;T36870;lundi 7 décembre 2020;1.853563034;;;
T70721A;T70721;lundi 7 décembre 2020;1.980696227;;;
T70721B;T70721;lundi 7 décembre 2020;11.14230838;;;
T70721C;T70721;lundi 7 décembre 2020;0.777994012;;;
T70722A;T70722;lundi 7 décembre 2020;5.510989219;;;
T70722B;T70722;lundi 7 décembre 2020;25.47097418;;;
T70722C;T70722;lundi 7 décembre 2020;33.28111259;;;
T70724A;T70724;lundi 7 décembre 2020;23.2010832;;;
T70724B;T70724;lundi 7 décembre 2020;17.34777499;;;
T70724C;T70724;lundi 7 décembre 2020;14.72744749;;;
T70725A;T70725;lundi 7 décembre 2020;18.29479183;;;
T70725B;T70725;lundi 7 décembre 2020;30.49031469;;;
T70725C;T70725;lundi 7 décembre 2020;31.28011098;;;
T70730A;T70730;lundi 7 décembre 2020;44.60412266;;;
T70730B;T70730;lundi 7 décembre 2020;31.45810715;;;
T70730C;T70730;lundi 7 décembre 2020;16.53058811;;;
T70731A;T70731;lundi 7 décembre 2020;6.825539153;;;
T70731B;T70731;lundi 7 décembre 2020;19.11947402;;;
T70731C;T70731;lundi 7 décembre 2020;19.43572197;;;
T70735A;T70735;lundi 7 décembre 2020;15.89275408;;;
T70735B;T70735;lundi 7 décembre 2020;14.29033949;;;
T70735C;T70735;lundi 7 décembre 2020;28.12142478;;;
T70736A;T70736;lundi 7 décembre 2020;7.42377621;;;
T70736B;T70736;lundi 7 décembre 2020;14.43816864;;;
T70736C;T70736;lundi 7 décembre 2020;30.82917566;;;
T70737A;T70737;lundi 7 décembre 2020;17.35203065;;;
T70737B;T70737;lundi 7 décembre 2020;16.96767877;;;
T70737C;T70737;lundi 7 décembre 2020;20.66336924;;;
T70738A;T70738;lundi 7 décembre 2020;29.05125496;;;
T70738B;T70738;lundi 7 décembre 2020;9.775367145;;;
T70738C;T70738;lundi 7 décembre 2020;28.49225231;;;
T70743A;T70743;lundi 7 décembre 2020;1.970716424;;;
T70743B;T70743;lundi 7 décembre 2020;14.21876781;;;
T70743C;T70743;lundi 7 décembre 2020;7.971018517;;;
T70744A;T70744;lundi 7 décembre 2020;92.23214706;;;
T70744B;T70744;lundi 7 décembre 2020;32.1006224;;;
T70744C;T70744;lundi 7 décembre 2020;16.8719833;;;
T70745A;T70745;lundi 7 décembre 2020;19.39904133;;;
T70745B;T70745;lundi 7 décembre 2020;25.79883943;;;
T70745C;T70745;lundi 7 décembre 2020;12.27170163;;;
T70747A;T70747;lundi 7 décembre 2020;5.086696139;;;
T70747B;T70747;lundi 7 décembre 2020;1.708255315;;;
T70747C;T70747;lundi 7 décembre 2020;40.43780997;;;
T76995A;T76995;lundi 7 décembre 2020;10.51612427;;;
T76995B;T76995;lundi 7 décembre 2020;3.259199458;;;
T76995C;T76995;lundi 7 décembre 2020;11.65046366;;;
T77125A;T77125;lundi 7 décembre 2020;13.92420117;;;
T77125B;T77125;lundi 7 décembre 2020;13.58335548;;;
T77125C;T77125;lundi 7 décembre 2020;45.58421602;;;
T78256A;T78256;lundi 7 décembre 2020;26.15221109;;;
T78256B;T78256;lundi 7 décembre 2020;36.1678319;;;
T78256C;T78256;lundi 7 décembre 2020;26.87253896;;;
T78258A;T78258;lundi 7 décembre 2020;9.451881764;;;
T78258B;T78258;lundi 7 décembre 2020;62.33449144;;;
T78258C;T78258;lundi 7 décembre 2020;29.92144664;;;
T78259A;T78259;lundi 7 décembre 2020;20.19191808;;;
T78259B;T78259;lundi 7 décembre 2020;23.42213325;;;
T78259C;T78259;lundi 7 décembre 2020;10.91170844;;;
T78262A;T78262;lundi 7 décembre 2020;36.82133989;;;
T78262B;T78262;lundi 7 décembre 2020;30.76953808;;;
T78262C;T78262;lundi 7 décembre 2020;41.61278838;;;
T78264A;T78264;lundi 7 décembre 2020;2.61196025;;;
T78264B;T78264;lundi 7 décembre 2020;2.733870461;;;
T78264C;T78264;lundi 7 décembre 2020;6.563842928;;;
T78269A;T78269;lundi 7 décembre 2020;25.62832941;;;
T78269B;T78269;lundi 7 décembre 2020;27.50592456;;;
T78269C;T78269;lundi 7 décembre 2020;14.2646338;;;
T78270A;T78270;lundi 7 décembre 2020;13.18214297;;;
T78270B;T78270;lundi 7 décembre 2020;11.01963188;;;
T78270C;T78270;lundi 7 décembre 2020;17.98681281;;;
T78271A;T78271;lundi 7 décembre 2020;50.09677644;;;
T78271B;T78271;lundi 7 décembre 2020;42.52557056;;;
T78271C;T78271;lundi 7 décembre 2020;67.96267205;;;
T78273A;T78273;lundi 7 décembre 2020;13.64064365;;;
T78273B;T78273;lundi 7 décembre 2020;39.34675386;;;
T78273C;T78273;lundi 7 décembre 2020;64.30284264;;;
T78274A;T78274;lundi 7 décembre 2020;25.95288217;;;
T78274B;T78274;lundi 7 décembre 2020;6.220910643;;;
T78274C;T78274;lundi 7 décembre 2020;14.50632016;;;
T78279A;T78279;lundi 7 décembre 2020;3.204034612;;;
T78279B;T78279;lundi 7 décembre 2020;1.774869306;;;
T78279C;T78279;lundi 7 décembre 2020;3.625141985;;;
T78280A;T78280;lundi 7 décembre 2020;2.010428883;;;
T78280B;T78280;lundi 7 décembre 2020;25.16438014;;;
T78280C;T78280;lundi 7 décembre 2020;11.63599693;;;
T36870A;T36870;lundi 14 décembre 2020;11.69879788;;;
T36870B;T36870;lundi 14 décembre 2020;2.47731696;;;
T70721A;T70721;lundi 14 décembre 2020;2.33724542;;;
T70721B;T70721;lundi 14 décembre 2020;11.6879437;;;
T70721C;T70721;lundi 14 décembre 2020;0.763618419;;;
T70722A;T70722;lundi 14 décembre 2020;5.656848484;;;
T70722B;T70722;lundi 14 décembre 2020;23.13230733;;;
T70722C;T70722;lundi 14 décembre 2020;29.36696701;;;
T70724A;T70724;lundi 14 décembre 2020;20.81846387;;;
T70724B;T70724;lundi 14 décembre 2020;24.29199524;;;
T70724C;T70724;lundi 14 décembre 2020;17.39635508;;;
T70725A;T70725;lundi 14 décembre 2020;20.75688745;;;
T70725B;T70725;lundi 14 décembre 2020;34.6055298;;;
T70725C;T70725;lundi 14 décembre 2020;34.96656406;;;
T70730A;T70730;lundi 14 décembre 2020;48.30016175;;;
T70730B;T70730;lundi 14 décembre 2020;29.11578557;;;
T70730C;T70730;lundi 14 décembre 2020;15.16798269;;;
T70731A;T70731;lundi 14 décembre 2020;7.777177099;;;
T70731B;T70731;lundi 14 décembre 2020;23.60325762;;;
T70731C;T70731;lundi 14 décembre 2020;18.61651666;;;
T70735A;T70735;lundi 14 décembre 2020;15.01309793;;;
T70735B;T70735;lundi 14 décembre 2020;17.11259623;;;
T70735C;T70735;lundi 14 décembre 2020;24.70201993;;;
T70736A;T70736;lundi 14 décembre 2020;7.006080128;;;
T70736B;T70736;lundi 14 décembre 2020;12.90153491;;;
T70736C;T70736;lundi 14 décembre 2020;28.34122897;;;
T70737A;T70737;lundi 14 décembre 2020;21.26382336;;;
T70737B;T70737;lundi 14 décembre 2020;15.89620217;;;
T70737C;T70737;lundi 14 décembre 2020;15.6873754;;;
T70738A;T70738;lundi 14 décembre 2020;24.2833144;;;
T70738B;T70738;lundi 14 décembre 2020;10.07884811;;;
T70738C;T70738;lundi 14 décembre 2020;27.43430487;;;
T70743A;T70743;lundi 14 décembre 2020;1.755439154;;;
T70743B;T70743;lundi 14 décembre 2020;13.33500665;;;
T70743C;T70743;lundi 14 décembre 2020;7.613010301;;;
T70744A;T70744;lundi 14 décembre 2020;97.48874131;;;
T70744B;T70744;lundi 14 décembre 2020;28.95966827;;;
T70744C;T70744;lundi 14 décembre 2020;11.63164994;;;
T70745A;T70745;lundi 14 décembre 2020;20.28121305;;;
T70745B;T70745;lundi 14 décembre 2020;26.74386699;;;
T70745C;T70745;lundi 14 décembre 2020;13.07514424;;;
T70747A;T70747;lundi 14 décembre 2020;6.346410428;;;
T70747B;T70747;lundi 14 décembre 2020;1.836739223;;;
T70747C;T70747;lundi 14 décembre 2020;41.63394605;;;
T76995A;T76995;lundi 14 décembre 2020;9.552753595;;;
T76995B;T76995;lundi 14 décembre 2020;3.551934334;;;
T76995C;T76995;lundi 14 décembre 2020;12.2929582;;;
T77125A;T77125;lundi 14 décembre 2020;15.5117964;;;
T77125B;T77125;lundi 14 décembre 2020;13.0066106;;;
T77125C;T77125;lundi 14 décembre 2020;40.32272765;;;
T78256A;T78256;lundi 14 décembre 2020;29.99477314;;;
T78256B;T78256;lundi 14 décembre 2020;38.03697862;;;
T78256C;T78256;lundi 14 décembre 2020;25.32706847;;;
T78258A;T78258;lundi 14 décembre 2020;9.504972083;;;
T78258B;T78258;lundi 14 décembre 2020;57.89573265;;;
T78258C;T78258;lundi 14 décembre 2020;22.04776868;;;
T78259A;T78259;lundi 14 décembre 2020;20.26121606;;;
T78259B;T78259;lundi 14 décembre 2020;25.30490764;;;
T78259C;T78259;lundi 14 décembre 2020;10.53389166;;;
T78262A;T78262;lundi 14 décembre 2020;35.73571166;;;
T78262B;T78262;lundi 14 décembre 2020;26.9887785;;;
T78262C;T78262;lundi 14 décembre 2020;38.78040437;;;
T78264A;T78264;lundi 14 décembre 2020;5.159356411;;;
T78264B;T78264;lundi 14 décembre 2020;2.981756785;;;
T78264C;T78264;lundi 14 décembre 2020;11.98626054;;;
T78269A;T78269;lundi 14 décembre 2020;28.96596882;;;
T78269B;T78269;lundi 14 décembre 2020;26.61802235;;;
T78269C;T78269;lundi 14 décembre 2020;13.13561996;;;
T78270A;T78270;lundi 14 décembre 2020;13.62593831;;;
T78270B;T78270;lundi 14 décembre 2020;9.226553305;;;
T78270C;T78270;lundi 14 décembre 2020;15.82281761;;;
T78271A;T78271;lundi 14 décembre 2020;42.9287808;;;
T78271B;T78271;lundi 14 décembre 2020;42.88755348;;;
T78271C;T78271;lundi 14 décembre 2020;62.05250541;;;
T78273A;T78273;lundi 14 décembre 2020;14.33194365;;;
T78273B;T78273;lundi 14 décembre 2020;39.65856109;;;
T78273C;T78273;lundi 14 décembre 2020;59.17819012;;;
T78274A;T78274;lundi 14 décembre 2020;33.02700947;;;
T78274B;T78274;lundi 14 décembre 2020;6.56556647;;;
T78274C;T78274;lundi 14 décembre 2020;8.838072878;;;
T78279A;T78279;lundi 14 décembre 2020;2.872199311;;;
T78279B;T78279;lundi 14 décembre 2020;1.986559507;;;
T78279C;T78279;lundi 14 décembre 2020;4.033399083;;;
T78280A;T78280;lundi 14 décembre 2020;1.880071121;;;
T78280B;T78280;lundi 14 décembre 2020;26.08815668;;;
T78280C;T78280;lundi 14 décembre 2020;11.46627225;;;
T36870A;T36870;lundi 21 décembre 2020;13.75448094;;;
T36870B;T36870;lundi 21 décembre 2020;4.96275446;;;
T70721A;T70721;lundi 21 décembre 2020;2.558853982;;;
T70721B;T70721;lundi 21 décembre 2020;13.25918514;;;
T70721C;T70721;lundi 21 décembre 2020;0.809327515;;;
T70722A;T70722;lundi 21 décembre 2020;5.143186468;;;
T70722B;T70722;lundi 21 décembre 2020;25.33114749;;;
